1 3 7 10 16 18 24 25 27 29 36 38 42 45 49 54 59 60 61 62 65 69 74 
2 3 7 11 16 19 24 25 28 29 36 39 42 45 49 54 59 60 61 62 66 70 75 
2 4 7 12 16 20 24 25 28 30 36 39 42 45 49 54 59 60 61 62 66 70 76 
1 3 8 12 16 18 24 25 27 30 36 38 42 45 49 54 59 60 61 62 65 69 74 
2 3 7 13 17 21 24 26 28 29 37 38 42 45 49 54 59 60 61 63 66 71 75 
2 3 8 11 16 19 24 25 28 30 36 39 42 45 49 54 59 60 61 62 65 70 75 
2 4 7 12 16 19 24 25 28 31 36 39 42 45 49 54 59 60 61 62 65 70 76 
2 4 8 12 16 20 24 25 28 30 36 39 42 45 49 54 59 60 61 62 66 69 76 
1 3 8 12 16 18 24 25 27 32 36 38 42 45 49 54 59 60 61 62 65 72 75 
2 4 7 11 16 19 24 25 28 31 36 39 42 45 49 54 59 60 61 62 65 69 76 
2 3 8 11 16 20 24 25 28 31 36 39 42 45 49 54 59 60 61 62 66 70 75 
2 3 8 11 16 19 24 25 28 30 36 39 42 45 49 54 59 60 61 62 65 69 76 
2 4 7 11 16 19 24 25 28 33 36 39 42 45 49 54 59 60 61 62 66 69 75 
1 3 8 12 16 18 24 25 27 29 36 38 42 45 49 54 59 60 61 62 66 72 74 
2 3 9 10 17 21 24 26 28 30 37 38 42 46 49 54 59 60 61 63 65 71 75 
2 5 9 13 17 21 24 25 27 29 36 38 42 45 49 54 59 60 61 62 66 73 74 
2 6 9 12 17 21 24 26 28 29 37 38 42 45 49 54 59 60 61 63 66 71 75 
1 3 7 10 16 18 24 25 27 30 36 38 42 45 49 54 59 60 61 62 65 69 75 
1 3 8 12 16 18 24 25 27 30 36 38 42 45 49 54 59 60 61 62 66 69 74 
1 3 7 10 16 18 24 25 27 29 36 38 42 45 49 54 59 60 61 62 66 69 74 
2 4 7 11 16 19 24 25 28 29 36 39 42 45 49 54 59 60 61 62 66 69 76 
1 3 8 10 16 18 24 25 27 30 36 38 42 45 49 54 59 60 61 62 66 72 75 
2 4 8 11 16 20 24 25 28 29 36 39 42 45 49 54 59 60 61 62 66 69 76 
2 4 8 12 16 19 24 25 28 33 36 39 42 45 49 54 59 60 61 62 66 70 76 
2 4 7 12 16 20 24 25 28 31 36 39 42 45 49 54 59 60 61 62 65 69 76 
1 6 7 12 16 18 24 25 27 30 36 38 42 45 49 54 59 60 61 62 66 72 75 
2 3 8 11 16 19 24 25 28 30 36 39 42 45 49 54 59 60 61 62 66 70 76 
2 3 8 12 16 20 24 25 28 33 36 39 42 45 49 54 59 60 61 62 66 70 76 
2 6 9 10 17 21 24 25 27 29 36 38 42 45 49 54 59 60 61 62 65 73 74 
2 3 7 11 16 19 24 26 27 30 37 40 42 45 49 54 59 60 61 62 66 72 77 
2 4 7 11 16 20 24 25 28 31 36 39 42 45 49 54 59 60 61 62 66 70 76 
1 3 8 12 16 18 24 25 27 29 36 38 42 45 49 54 59 60 61 62 66 69 74 
2 3 8 11 16 20 24 25 28 30 36 39 42 45 49 54 59 60 61 62 66 70 76 
2 3 8 10 16 20 24 25 28 32 36 41 42 47 49 54 59 60 61 62 66 73 78 
2 4 8 11 16 20 24 25 28 30 36 39 42 45 49 54 59 60 61 62 66 69 76 
2 3 9 11 16 20 24 26 27 33 37 40 42 45 49 54 59 60 61 62 66 72 77 
2 5 9 13 17 21 24 25 27 29 36 38 42 45 49 54 59 60 61 62 65 72 74 
1 3 8 10 16 18 24 25 27 33 36 38 42 45 49 54 59 60 61 62 66 69 74 
2 3 9 11 16 19 24 26 27 32 37 40 42 45 49 54 59 60 61 62 66 72 77 
2 4 7 11 16 20 24 25 28 29 36 39 42 45 49 54 59 60 61 62 65 69 76 
2 4 8 11 16 19 24 25 28 30 36 39 42 45 49 54 59 60 61 62 66 69 75 
2 3 8 11 16 20 24 25 28 30 36 41 42 47 49 54 59 60 61 62 65 73 78 
2 3 9 10 17 21 24 25 27 31 36 38 42 45 49 54 59 60 61 62 65 73 74 
1 3 8 12 16 18 24 25 27 32 36 38 42 45 49 54 59 60 61 62 66 72 75 
2 3 7 11 16 19 24 25 28 33 36 39 42 45 49 54 59 60 61 62 65 70 76 
2 3 8 12 16 19 24 25 28 30 36 39 42 45 49 54 59 60 61 62 66 70 75 
2 3 8 11 16 20 24 25 28 29 36 39 42 45 49 54 59 60 61 62 65 69 76 
2 3 7 12 16 20 24 25 28 33 36 39 42 45 49 54 59 60 61 62 66 70 76 
2 3 8 11 16 20 24 25 28 30 36 41 42 47 49 54 59 60 61 62 66 69 78 
2 6 8 11 16 20 24 25 28 33 36 41 42 47 49 54 59 60 61 62 65 69 78 
2 3 8 10 16 19 24 25 28 33 36 41 42 47 49 54 59 60 61 62 65 69 75 
2 3 7 12 16 20 24 25 28 29 36 39 42 45 49 54 59 60 61 62 65 69 75 
2 4 7 12 16 20 24 25 28 29 36 39 42 45 49 54 59 60 61 62 66 70 76 
1 3 8 10 16 18 24 25 27 29 36 38 42 45 49 54 59 60 61 62 66 72 74 
1 3 7 12 16 18 24 25 27 29 36 38 42 45 49 54 59 60 61 62 65 72 74 
2 4 8 11 16 19 24 25 28 33 36 39 42 45 49 54 59 60 61 62 65 69 76 
2 6 9 13 17 21 24 26 28 30 37 38 42 45 49 54 59 60 61 63 66 71 75 
2 4 7 12 16 19 24 25 28 33 36 39 42 45 49 54 59 60 61 62 66 70 75 
2 3 7 11 16 20 24 25 28 29 36 39 42 45 49 54 59 60 61 62 65 70 75 
