1 2 5 8 11 13 25 38 61 66 74 
1 2 5 8 11 13 25 38 61 67 74 
1 2 5 8 11 13 25 38 61 67 75 
1 2 5 8 11 13 25 38 61 68 74 
1 2 5 8 11 13 25 38 61 68 75 
1 2 5 8 11 13 25 38 61 69 76 
1 2 5 8 11 13 25 38 61 69 74 
1 2 5 8 11 13 25 38 61 69 75 
1 2 5 8 11 13 25 38 61 70 76 
1 2 5 8 11 13 25 38 61 70 74 
1 2 5 8 11 13 25 38 61 70 75 
1 2 5 8 11 13 25 38 61 71 74 
1 2 5 8 11 13 25 38 61 71 75 
1 2 5 8 11 13 25 38 62 66 76 
1 2 5 8 11 13 25 38 62 66 74 
1 2 5 8 11 13 25 38 62 70 74 
1 2 5 8 11 13 25 38 62 70 75 
1 2 5 8 11 13 25 38 62 71 76 
1 2 5 8 11 13 25 38 63 72 74 
1 2 5 8 11 13 25 38 63 73 76 
1 2 5 8 11 13 25 38 63 73 75 
1 2 5 8 11 13 25 38 63 67 74 
1 2 5 8 11 13 25 38 63 68 76 
1 2 5 8 11 13 25 38 63 68 74 
1 2 5 8 11 13 25 38 63 68 75 
1 2 5 8 11 13 25 38 63 68 77 
1 2 5 8 11 13 25 38 63 70 74 
1 2 5 8 11 13 25 38 63 70 75 
1 2 5 8 11 13 25 38 64 68 76 
1 2 5 8 11 13 25 38 64 68 74 
1 2 5 8 11 13 25 38 64 68 75 
1 2 5 8 11 13 25 38 64 68 77 
1 2 5 8 11 13 25 38 65 72 76 
1 2 5 8 11 13 25 38 65 72 74 
1 2 5 8 11 13 25 38 65 72 75 
1 2 5 8 11 13 25 38 65 66 74 
1 2 5 8 11 13 25 38 65 68 76 
1 2 5 8 11 13 25 38 65 68 74 
1 2 5 8 11 13 25 38 65 68 75 
1 2 5 8 11 13 25 38 65 68 77 
1 2 5 8 11 13 26 39 61 66 74 
1 2 5 8 11 13 26 39 61 73 74 
1 2 5 8 11 13 26 39 61 73 75 
1 2 5 8 11 13 26 39 61 73 77 
1 2 5 8 11 13 26 39 61 69 76 
1 2 5 8 11 13 26 39 61 69 74 
1 2 5 8 11 13 26 39 61 69 75 
1 2 5 8 11 13 26 39 61 69 77 
1 2 5 8 11 13 26 39 61 70 76 
1 2 5 8 11 13 26 39 61 70 74 
1 2 5 8 11 13 26 39 61 70 75 
1 2 5 8 11 13 26 39 61 70 77 
1 2 5 8 11 13 26 39 62 66 76 
1 2 5 8 11 13 26 39 62 66 74 
1 2 5 8 11 13 26 39 62 66 75 
1 2 5 8 11 13 26 39 62 73 74 
1 2 5 8 11 13 26 39 62 73 75 
1 2 5 8 11 13 26 39 63 72 74 
1 2 5 8 11 13 26 39 63 72 75 
1 2 5 8 11 13 26 39 63 72 77 
1 2 5 8 11 13 26 39 63 66 76 
1 2 5 8 11 13 26 39 63 66 74 
